id,reasoning,brand,car_model,imputed_year,imputed_mileage_km,imputed_condition,battery_status,is_accident_free,has_aftermarket_mods
1197,"Name 'Xe VinFast VF3 Plus 2024' -> brand VinFast, car_model 'VF3 Plus', imputed_year 2024. Odo shown as 'Xe chạy hơn 1,4v' -> mileage 14000. Description mentions 'dán film cách nhiệt, cảm biến áp suất lốp, sàn nhựa full' -> has_aftermarket_mods true.",VinFast,VF3 Plus,2024,14000.0,,,,True
1198,"Name 'BYD M6 Standard 2025' -> brand BYD, car_model 'M6 Standard', imputed_year 2025. No explicit ODO or modifications -> mileage=null, has_aftermarket_mods=null, etc.",BYD,M6 Standard,2025,,,,,False
1199,"Name 'Xe VinFast VF8 Plus AWD 2023' -> brand VinFast, car_model 'VF8 Plus AWD', imputed_year 2023. No explicit ODO provided -> mileage=null. Other fields not explicitly stated -> null.",VinFast,VF8 Plus AWD,2023,,,,,False
1230,"Phrase used: 'Xe qua sử dụng chính hãng' indicates a used vehicle. Brand and model are extracted from the Name (Mercedes-Benz, EQE 500 4Matic). Year inferred from the Name: 2023. Mileage, battery status, accident status, and aftermarket mods not explicitly stated -> null.",Mercedes-Benz,EQE 500 4Matic,2023,,Đã qua sử dụng,,,False
1231,Phrase used: '2024' in the Name indicates the year. Condition and mileage not explicitly stated -> imputed_year=2024; others null.,VinFast,VF5 Plus,2024,,,,,False
1232,Phrase used: '2023' in the Name indicates the year. Condition and mileage not explicitly stated -> imputed_year=2023; others null.,VinFast,VF9 Plus 6S SDI,2023,,,,,False
1233,Phrase used: '2025' in the Name indicates the year. Condition and mileage not explicitly stated -> imputed_year=2025; others null.,VinFast,Limo Green AT,2025,,,,,False
1234,Phrase used: '2025' in the Name indicates the year. Condition and mileage not explicitly stated -> imputed_year=2025; others null.,VinFast,VF6 Eco,2025,,,,,False
1235,Phrase used: '2026' in the Name indicates the year. Model extracted as Xiaoma; condition/mileage not explicitly stated -> imputed_year=2026; others null.,Bestune,Xiaoma,2026,,,,,False
1236,Phrase used: '2026' in the Name indicates the year. Model extracted as Xiaoma; condition/mileage not explicitly stated -> imputed_year=2026; others null.,Bestune,Xiaoma,2026,,,,,False
1237,Phrase used: '2023' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2023; others null.,VinFast,VF8 Eco AWD,2023,,,,,False
1238,Phrase used: '2025' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2025; others null.,VinFast,VF5 Plus,2025,,,,,False
1239,Phrase used: '2023' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2023; others null.,VinFast,VF8 Eco AWD,2023,,,,,False
1240,Phrase used: '2023' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2023; others null.,VinFast,VF8 Plus AWD,2023,,,,,False
1241,Phrase used: '2023' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2023; others null.,VinFast,VF8 Eco AWD,2023,,,,,False
1242,Phrase used: '2023' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2023; others null.,VinFast,VF8 Plus AWD,2023,,,,,False
1243,Phrase used: '2024' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2024; others null.,VinFast,VF9 Plus 7S,2024,,,,,False
1244,Phrase used: '2025' in the Name indicates the year. Condition/mileage not explicitly stated -> imputed_year=2025; others null.,VinFast,VF3 Plus,2025,,,,,False
1245,Chứa '2vạn km' trong Desc => imputed_mileage_km = 20000. Không có thông tin rõ ràng về tình trạng xe ('Mới 100%' không xuất hiện) → imputed_condition = null.,VinFast,VF3 Plus,2024,20000.0,,Thuê pin,,False
1246,Desc được viết là 'VinFast Limo Green 7 chỗ' nhưng không có thông tin về tình trạng hay mốc km cụ thể → imputed_year = 2025 từ tên xe; các trường khác null.,VinFast,Limo Green AT,2025,,,,,False
1247,Odo ghi là 'odo 2v4' => 24000 km; Không có thông tin về tình trạng ('Mới 100%' hay 'Đã qua sử dụng') → các trường khác null.,VinFast,VF8 Eco AWD,2023,24000.0,,,,False
1248,"Desc ghi rõ nhiều chi tiết tùy chỉnh và phụ kiện đi kèm, bao gồm 'đã sơn cản chước sau dán nóc đen,sơn lazang' và 'xe dán phim' → aftermarket mods = True.",VinFast,VF5 Plus,2024,,,,,True
1249,Không có thông tin mức km hoặc tình trạng rõ ràng trong Desc; năm 2025 được nêu trong tên và không có dữ liệu khác → imputed_year = 2025; các trường còn lại null.,VinFast,VF3 Plus,2025,,,,,False
1250,Không có thông tin km hay tình trạng rõ ràng; năm 2025 được nêu trong tên → imputed_year = 2025; các trường khác null.,VinFast,VF5 Plus,2025,,,,,False
1251,Tên xe ghi 'Limo Green AT 2025' xác định năm 2025; không có dữ liệu km/tình trạng → imputed_year = 2025; các trường khác null.,VinFast,Limo Green AT,2025,,,,,False
1252,Tên xe 'VF6 Eco 2026' xác định năm 2026; không có dữ liệu km/tình trạng → imputed_year = 2026; các trường khác null.,VinFast,VF6 Eco,2026,,,,,False
1253,Desc ghi 'thuê pin' và 'Odo 11.111 vạn km' => mileage = 111110; 'sản xuất 2024 đăng kí 2025' → imputed_year = 2024; 'mới khét sơn zin cả xe' chỉ ra tình trạng mới → imputed_condition = 'Mới 100%'.,VinFast,VF3 Plus,2024,111110.0,Mới 100%,Thuê pin,,False
1254,"Desc viết 'chưa lăn bánh, còn mới 100% nguyên zin' → imputed_condition = 'Mới 100%'; mileage = 0.",VinFast,VF8 S,2024,0.0,Mới 100%,,,False
1255,Tên xe 'Limo Green AT 2025' xác định năm 2025; không có dữ liệu km/tình trạng rõ ràng → imputed_year = 2025; các trường khác null.,VinFast,Limo Green AT,2025,,,,,False
1256,Tên xe 'VF8 S 2024' xác định năm 2024; không có dữ liệu km/tình trạng → imputed_year = 2024; các trường khác null.,VinFast,VF8 S,2024,,,,,False
1257,Desc cung cấp 'Odo: 52.000km' => mileage = 52000; Year 2022 từ tên; các trường khác null.,VinFast,VF8 Plus AWD,2022,52000.0,,,,False
1258,Desc cung cấp 'Odo: 36.000km' => mileage = 36000; Year 2024 từ tên; 'Pin Catl' là loại pin nhưng không chỉ định trạng thái pin → battery_status = null.,VinFast,VF8 Eco AWD,2024,36000.0,,,,False
1259,Tên xe 'VF6 Plus 2025' xác định năm 2025; không có dữ liệu km/tình trạng → imputed_year = 2025; các trường khác null.,VinFast,VF6 Plus,2025,,,,,False
1275,"Year inferred from name 'Xe VinFast VF6 Eco 2025' which contains '2025'. Other fields not explicitly mentioned in the text; mileage, condition, battery status, accident status, and aftermarket mods are not stated in the description.",VinFast,VF6 Eco,2025,,,,,False
1276,Year inferred from name 'Xe VinFast VF7 Plus 2025' which contains '2025'. Other fields not explicitly mentioned in the text.,VinFast,VF7 Plus,2025,,,,,False
1277,Year inferred from name 'Xe VinFast VF5 Plus 2025' which contains '2025'. Other fields not explicitly mentioned in the text.,VinFast,VF5 Plus,2025,,,,,False
1278,Year inferred from name 'Xe VinFast VF7 Eco 2026' which contains '2026'. Other fields not explicitly mentioned in the text.,VinFast,VF7 Eco,2026,,,,,False
1279,Year inferred from name 'Xe VinFast VF7 Plus AWD 2026' which contains '2026'. Other fields not explicitly mentioned in the text.,VinFast,VF7 Plus AWD,2026,,,,,False
1280,Year inferred from name 'Xe VinFast Limo Green AT 2026' which contains '2026'. Other fields not explicitly mentioned in the text.,VinFast,Limo Green AT,2026,,,,,False
1281,Year inferred from name 'Xe VinFast VF9 Plus 6S 2026' which contains '2026'. Other fields not explicitly mentioned in the text.,VinFast,VF9 Plus 6S,2026,,,,,False
1282,Year inferred from name 'Xe VinFast VF8 Eco 2026' which contains '2026'. Other fields not explicitly mentioned in the text.,VinFast,VF8 Eco,2026,,,,,False
1283,Year inferred from name 'Xe VinFast VF9 Plus 6S SDI 2023' which contains '2023'. Other fields not explicitly mentioned in the text.,VinFast,VF9 Plus 6S SDI,2023,,,,,False
1284,Year inferred from name 'Xe VinFast VF8 Plus AWD 2025' which contains '2025'. Other fields not explicitly mentioned in the text.,VinFast,VF8 Plus AWD,2025,,,,,False
1285,Year inferred from name 'Xe VinFast VF8 Plus AWD 2024' which contains '2024'. Other fields not explicitly mentioned in the text.,VinFast,VF8 Plus AWD,2024,80.0,,,,False
1286,Year inferred from name 'Xe Ford Mustang Mach-E Premium AWD 2025' which contains '2025'. Other fields not explicitly mentioned in the text.,Ford,Mustang Mach-E Premium AWD,2025,,,,,False
1287,Year inferred from name 'Xe VinFast VF8 Eco AWD 2023' which contains '2023'. Other fields not explicitly mentioned in the text.,VinFast,VF8 Eco AWD,2023,,,,,False
1288,Year inferred from name 'Xe VinFast VF3 Plus 2025' which contains '2025'. Other fields not explicitly mentioned in the text.,VinFast,VF3 Plus,2025,,,,,False
1289,Year inferred from name 'Xe VinFast VF3 Plus 2024' which contains '2024'. Other fields not explicitly mentioned in the text.,VinFast,VF3 Plus,2024,,,,,False
1215,"Year inferred from the Name phrase 'Xe VinFast VF8 Eco AWD 2024'. Mileage not stated in the text, so imputed_mileage_km=null.",VinFast,VF8 Eco AWD,2024,,,,,False
1216,"Year inferred from the Name 'Xe VinFast VF8 Eco AWD 2023'. Mileage not stated in the text, so imputed_mileage_km=null.",VinFast,VF8 Eco AWD,2023,,,,,False
1217,Year inferred from the Name 'VF5 Plus 2025'. Battery status explicitly stated as 'mua pin'; accident status explicitly stated as 'không va chạm'.,VinFast,VF5 Plus,2025,,,Mua pin,True,False
1218,"Year inferred from the Name 'EC Van AT 2026'. Mileage not stated in the text, so imputed_mileage_km=null.",VinFast,EC Van AT,2026,,,,,False
1219,Year inferred from the Name 'VF8 Plus AWD 2022'. Battery status explicitly stated as 'Mua pin'.,VinFast,VF8 Plus AWD,2022,,,Mua pin,,False
1220,Year inferred from the Name 'VF3 Plus 2024'.,VinFast,VF3 Plus,2024,,,,,False
1221,Year inferred from the Name 'VF3 Plus 2025'.,VinFast,VF3 Plus,2025,,,,,False
1222,Mileage stated as 'lướt nhẹ 5000 Cây' (interpreted as 5000 km); Battery status explicitly 'Bản thuê Pin'; Notable aftermarket mods listed 'Đã Độ ...'.,VinFast,VF3,2024,5000.0,,Thuê pin,,True
1223,"Year inferred from 'Năm sản xuất: T8/2023'. Accident status explicitly 'không va chạm'; Battery status listed as 'Pin: SDI' but battery_status field is limited to 'Mua pin' or 'Thuê pin', so set null.",VinFast,VF8 Plus AWD,2023,,,,True,False
1224,Year inferred from 'VF3 Plus 2024'. Battery status explicitly 'Bản thuê pin'. Aftermarket mods explicitly listed 'Đã Độ'.,VinFast,VF3 Plus,2024,,,Thuê pin,,True
1225,Year inferred from 'VF5 Plus 2024'. Battery status explicitly 'mua pin'.,VinFast,VF5 Plus,2024,,,Mua pin,,False
1226,Year inferred from 'Bestune Xiaoma 2025'. Mileage explicitly stated '170km'.,Bestune,Xiaoma,2025,170.0,,,,False
1227,"Year inferred from 'VF8 Eco 2023'. Mileage given as 'ODO 4,5v' (45000 km). Accident status explicit 'không va chạm'. Battery status 'đã bao gồm Pin' implies battery included, mapped to 'Mua pin'.",VinFast,VF8 Eco,2023,45000.0,,Mua pin,True,False
1228,"Year inferred from 'VF5 Plus 2023'. Mileage given as '2,6 vạn km' (26000 km). Battery status not stated. Accident status not stated.",VinFast,VF5 Plus,2023,26000.0,,,,False
1229,Year inferred from 'VF7 Eco 2025'. Mileage given as '20.000km'. Battery status explicitly 'kèm Pin' (Mua pin).,VinFast,VF7 Eco,2025,20000.0,,Mua pin,,False
1260,"imputed_year: 'Xe VinFast EC Van AT 2026' indicates production year 2026. Other fields: Not explicitly mentioned, returning null.",VinFast,EC Van AT,2026,,,,,False
1261,imputed_year: 'Xe VinFast VF8 Eco AWD 2023' indicates production year 2023. Odo: 'Odo: 34.000km' indicates mileage 34000.,VinFast,VF8 Eco AWD,2023,34000.0,,,,False
1262,imputed_year: 'Xe VinFast VF3 Plus 2025' indicates production year 2025. mileage: 'xe vf3 đời 2025 xe mới chay 10 nghìn' indicates 10000 km.,VinFast,VF3 Plus,2025,10000.0,,,,False
1263,imputed_year: 'Năm sx :2023' indicates production year 2023. Mileage not clearly stated; thus mileage is null.,VinFast,VF8 Plus,2023,,,,,False
1264,imputed_year: 'sx 2023' indicates production year 2023. Odo: 'Odo: 35.000km' indicates mileage 35000.,VinFast,VF8 Plus AWD,2023,35000.0,,,,False
1265,imputed_year: 'sx 2024' indicates production year 2024. Mileage not stated.,VinFast,VF3 Plus,2024,,,,,False
1266,imputed_year: 'Năm sản xuất: 2025' indicates production year 2025. Odo: 'Odo: 7.000 km' indicates mileage 7000.,VinFast,VF3 Plus,2025,7000.0,,,,False
1267,imputed_year: '2024' in the listing title. ODO: 'Lướt nhẹ 6.000km' indicates mileage 6000.,VinFast,VF7 Plus AWD,2024,6000.0,,,,False
1268,imputed_year: '2024' in the listing title. Mileage not stated.,Hyundai,Ioniq 5 Prestige,2024,,,,,False
1269,imputed_year: '2024' in the listing title. Mileage: 'gia đình đi 12.880km' indicates 12880 km.,VinFast,VF5 Plus,2024,12880.0,,,,False
1270,imputed_year: '11/2024' indicates year 2024. Mileage not stated.,VinFast,VF7 Plus AWD,2024,,,,,False
1271," Xe mới của hãng indicates new car; imputed_condition 'Mới 100%', mileage 0. Year 2025 from title.",VinFast,Limo Green AT,2025,0.0,Mới 100%,,,False
1272,imputed_year: '2026' in the title 'Xe VinFast VF3 Plus 2026'. Mileage not stated.,VinFast,VF3 Plus,2026,,,,,False
1273,imputed_year: '2025' in title 'VF6 Eco 2025'. Mileage not stated.,VinFast,VF6 Eco,2025,,,,,False
1274,imputed_year: '2025' in title 'VF5 Plus 2025'. Mileage not stated.,VinFast,VF5 Plus,2025,,,,,False
1290,"Brand inferred from 'Porsche', car_model inferred from 'Taycan Base', imputed_year inferred from '2021', imputed_mileage_km inferred from '21.000km'. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",Porsche,Taycan Base,2021.0,21000.0,,,,False
1291,"Brand inferred from 'VinFast Limo Green AT 2025'. imputed_year inferred from '2025'. mileage: 'kilometre chuẩn' (no numeric value) -> null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null, but the description contains 'đâm đụng, tai nạn' which indicates an accident; this affects only is_accident_free if stated, so left null here. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,Limo Green AT,2025.0,,,,,True
1292,"Brand inferred from 'VinFast VF8 Eco AWD 2023'. imputed_year inferred from '2023'. mileage from '6vạn7 km' interpreted as 67000 km. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF8 Eco AWD,2023.0,67000.0,,,,False
1293,"Brand inferred from 'VinFast VF6 Eco 2025'. imputed_year inferred from '2025'. mileage from 'Odo 11k km' = 11000. imputed_condition: Not explicitly mentioned, returning null. battery_status: 'pin mua' -> Mua pin. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF6 Eco,2025.0,11000.0,,Mua pin,,False
1294,"Brand inferred from 'VinFast VF5 Plus 2025'. imputed_year inferred from '2025'. mileage from 'Odo 17.000km' = 17000. imputed_condition: Not explicitly mentioned, returning null. battery_status: 'Mua Pin' -> Mua pin. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF5 Plus,2025.0,17000.0,,Mua pin,,False
1295,"Brand inferred from 'Mercedes-Benz EQS 580 4Matic 2022'. imputed_year inferred from '2022'. mileage from 'Odo 3v1km' = 3100. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",Mercedes-Benz,EQS 580 4Matic,2022.0,3100.0,,,,False
1296,"Brand inferred from 'BYD Sealion 8 EV 2024'. imputed_year inferred from '2024'. mileage: 'đi hơn 2 vạn' does not specify an exact value -> null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",BYD,Sealion 8 EV,2024.0,,,,,False
1297,"Brand inferred from 'VinFast VF3 Plus 2025'. imputed_year inferred from '2025'. mileage from 'chạy 1.340km' = 1340. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF3 Plus,2025.0,1340.0,,,,False
1298,"Brand inferred from 'VinFast VF5 Plus 2025'. imputed_year inferred from '2025'. mileage: Not explicitly stated -> null. imputed_condition: Not explicitly mentioned, returning null. battery_status: Not explicitly mentioned, returning null. is_accident_free: Not explicitly mentioned, returning null. has_aftermarket_mods: Not explicitly mentioned, returning null.",VinFast,VF5 Plus,2025.0,,,,,False
